RYear,RMonth,Location,MajorType,Units,Cost,Bedrooms,Use per Day,unit rate,Use per Bdrm per Day
2021,10,Greenview Heights,Electric,9560.0,1072.04,135.0,341.42857142857144,0.11213807531380753,2529.100529100529
2021,10,Greenview Heights,Gas,107.6,1219.93,135.0,3.7103448275862068,11.337639405204461,27.48403575989783
2021,10,Greenview Heights,Water,185.0,1468.17,135.0,13.214285714285714,7.936054054054054,97.88359788359789
2021,10,Harborview Estates,Electric,24134.0,2444.9,138.0,778.516129032258,0.10130521256318886,5641.421224871435
2021,10,Harborview Estates,Water,217.0916,2716.13,138.0,15.506542857142856,12.511446780990145,112.36625258799171
2021,10,Harborview Meadows,Electric,61200.0,7348.9800000000005,227.0,2110.344827586207,0.12008137254901961,9296.673249278445
2021,10,Harborview Meadows,Gas,105.1,1144.24,227.0,3.7535714285714286,10.887155090390106,16.535556954059157
2021,10,Harborwalk Terrace,Electric,3653.0,552.9,176.0,129.16256157635468,0.15135505064330687,733.8781907747425
2021,10,Harborwalk Terrace,Gas,68.4,903.89,176.0,2.425985221674877,13.214766081871344,13.784006941334527
2021,10,Harborwalk Terrace,Water,574.0,7325.17,176.0,29.090151515151515,12.761620209059233,165.2849517906336
2021,10,Hillcrest Greens Apartments,Electric,33000.0,2989.1,106.0,1064.516129032258,0.09057878787878787,10042.604990870357
2021,10,Hillcrest Greens Apartments,Water,189.244,2621.53,106.0,12.389416462736374,13.85264526220118,116.88128738430541
2021,10,Hillcrest Manor,Electric,13339.0,1521.29,462.0,469.81773399014776,0.11404827948122048,1016.921502143177
2021,10,Hillcrest Manor,Water,1979.0,28806.440000000002,462.0,131.93333333333334,14.556058615462355,285.5699855699856
2021,10,Hillcrest Villages,Electric,5188.0,1056.57,152.0,185.28571428571428,0.20365651503469545,1218.984962406015
2021,10,Hillcrest Villages,Gas,0.6,29.01,152.0,0.02142857142857143,48.35,0.14097744360902253
2021,10,Hillcrest Villages,Water,332.6,3409.9399999999996,152.0,22.93793103448276,10.25237522549609,150.90744101633393
2021,10,Hillcrest Villas,Electric,57300.0,7021.36,259.0,1848.3870967741937,0.12253682373472949,7136.629717274879
2021,10,Hillcrest Villas,Gas,147.4,1540.86,259.0,5.082758620689655,10.453595658073269,19.624550659033417
2021,10,Hillside Gardens,Electric,2999.0,416.65999999999997,384.0,103.41379310344828,0.13893297765921972,269.30675287356325
2021,10,Hillside Gardens,Gas,1.957,148.61,384.0,0.06748275862068966,75.93765968318856,0.17573635057471262
2021,10,Hillside Gardens,Water,1327.512,11221.78,384.0,43.52498360655738,8.453241853934278,113.34631147540983
2021,10,Hillside Manor,Electric,7773.0,1158.18,134.0,262.8390804597701,0.14900038595137013,1961.4856750729111
2021,10,Hillside Manor,Gas,202.60000000000002,2593.17,134.0,6.9862068965517246,12.799457058242842,52.1358723623263
2021,10,Hillside Manor,Water,384.783,2766.4900000000002,134.0,23.189747276688454,7.189740710998147,173.05781549767502
2021,10,Hillside Meadows Apartments,Electric,10914.0,1313.32,390.0,376.3448275862069,0.12033351658420377,964.9867374005305
2021,10,Hillside Villages,Electric,11622.0,1989.43,528.0,374.90322580645164,0.1711779383927035,710.0439882697948
2021,10,Hillside Villas,Water,811.0840000000001,12036.09,382.0,58.870730324074074,14.839511074068776,154.1118594871049
2021,10,Hilltop Manor,Electric,7235.0,797.8199999999999,420.0,249.48275862068965,0.11027228749136143,594.0065681444992
2021,10,Hilltop Manor,Water,1129.0,7871.51,420.0,77.75862068965517,6.972108060230292,185.13957307060755
2021,10,Hilltop Terrace,Electric,8473.0,1344.55,252.0,288.28325123152706,0.15868641567331523,1143.981155680663
2021,10,Hilltop Terrace,Water,1002.0,5890.62,252.0,33.4,5.878862275449102,132.53968253968253
2021,10,Hilltop Terrace Views,Electric,6622.0,1012.9499999999999,497.0,227.04783092324806,0.15296738145575353,456.83668193812485
2021,10,Hilltop Terrace Views,Water,0.0524,8686.76,497.0,24.844905172413792,165777.86259541984,49.98974883785471
2021,10,Hilltop Villas,Electric,20888.0,2870.06,624.0,672.6291666666667,0.1374023362696285,1077.931356837607
2021,10,Hilltop Villas,Water,1486.0,9241.36,624.0,102.48275862068965,6.218950201884254,164.23519009725905
2021,10,Lakefront Manor,Electric,28640.0,2570.56,181.0,923.8709677419355,0.08975418994413407,5104.259490286937
2021,10,Lakefront Manor,Gas,1.1,65.67,181.0,0.03793103448275863,59.699999999999996,0.2095637264240808
2021,10,Lakefront Manor,Water,419.0,7199.64,181.0,38.55172413793103,17.18291169451074,212.99295103829297
2021,10,Lakepointe Heights,Electric,7079.0,1294.6799999999998,292.0,228.3548387096774,0.18289023873428448,782.0371188687582
2021,10,Lakepointe Lofts,Electric,11822.0,1177.5900000000001,504.0,422.5721583652618,0.09961004906107258,838.4368221532973
2021,10,Lakepointe Lofts,Gas,392.945,3688.68,504.0,13.549827586206897,9.387267938261079,26.884578544061302
2021,10,Lakepointe Lofts,Water,2126.5,22200.989999999998,504.0,128.87878787878788,10.440155184575593,255.7118807118807
2021,10,Lakeshore Heights,Electric,16320.0,1677.32,55.0,562.7586206896551,0.10277696078431373,10231.974921630092
2021,10,Lakeshore Towers,Electric,4981.0,1315.25,537.0,166.03333333333333,0.2640534029311383,309.1868404717567
2021,10,Lakeshore Towers,Gas,6.3,89.7,537.0,0.196875,14.238095238095239,0.36662011173184356
2021,10,Lakeshore Towers,Water,1292.6336000000001,11844.97,537.0,76.46138352272727,9.163439663025933,142.38618905535807
2021,10,Lakeside Manor,Electric,67200.0,8931.01,358.0,2317.2413793103447,0.13290193452380952,6472.74128298979
2021,10,Lakeside Manor,Gas,137.0,1707.67,358.0,4.724137931034483,12.464744525547445,13.195916008476209
2021,10,Lakeside Manor,Water,413.401,3033.1,358.0,28.70351851851852,7.33694403254951,80.17742602938135
2021,10,Lakeview Court,Electric,11038.0,2334.61,398.0,356.06451612903226,0.2115066135169415,894.6344626357594
2021,10,Lakeview Court,Water,640.0,7565.55,398.0,41.29032258064516,11.821171875000001,103.7445290970984
2021,10,Lakeview Gardens,Electric,11944.0,2334.48,208.0,411.86206896551727,0.19545210984594777,1980.1061007957562
2021,10,Lakeview Gardens,Gas,74.16,886.2,208.0,2.6485714285714286,11.949838187702266,12.733516483516484
2021,10,Lakeview Gardens,Water,219.0,9934.88,208.0,19.06666666666667,45.364748858447484,91.66666666666669
2021,10,Lakeview Heights,Electric,4225.0,397.92,366.0,601.1108974358974,0.09418224852071007,1642.3795011909765
2021,10,Lakeview Heights,Water,1.846,188.91000000000003,366.0,0.5274285714285715,102.3347778981582,1.4410616705698673
2021,10,Lakeview Lofts,Electric,60300.0,6836.9,184.0,1945.1612903225807,0.11338142620232172,10571.528751753156
2021,10,Lakeview Lofts,Gas,71.5,885.07,184.0,2.4655172413793105,12.378601398601399,13.399550224887559
2021,10,Lakeview Lofts,Water,745.0,10995.400000000001,184.0,16.195652173913043,14.758926174496647,88.01984877126654
2021,10,Lakeview Park Apartments,Electric,9207.0,1145.85,512.0,297.0,0.12445421961550993,580.078125
2021,10,Lakeview Park Apartments,Gas,656.6,7705.08,512.0,21.239400921658987,11.734815717331708,41.48320492511521
2021,10,Maple Glen Towers,Electric,55800.0,6930.82,248.0,1924.1379310344828,0.12420824372759856,7758.620689655172
2021,10,Maple Glen Towers,Gas,102.7,1274.93,248.0,3.3129032258064517,12.414118792599805,13.358480749219563
2021,10,Maple Grove Apartments,Electric,8413.0,1226.53,150.0,290.1034482758621,0.1457898490431475,1934.0229885057472
2021,10,Maple Grove Apartments,Gas,172.6,2244.02,150.0,5.951724137931035,13.00127462340672,39.67816091954023
2021,10,Maple Grove Apartments,Water,505.295,3158.22,150.0,31.215407407407408,6.250249854045656,208.10271604938274
2021,10,Maple Grove Meadows,Electric,7514.0,1035.27,360.0,259.1034482758621,0.13777881288261912,719.7318007662835
2021,10,Maple Grove Meadows,Water,755.0,10587.64,360.0,53.92857142857143,14.023364238410595,149.8015873015873
2021,10,Maple Grove Terrace,Electric,6835.0,680.77,144.0,220.48387096774192,0.09960058522311631,1531.137992831541
2021,10,Maple Grove Terrace,Gas,21.3,301.67,144.0,0.6870967741935484,14.162910798122066,4.771505376344086
2021,10,Maple Grove Terrace,Water,204.51690000000002,2867.27,144.0,13.800406666666667,14.019721597579466,95.83615740740741
2021,10,Maplebrook Acres,Electric,129800.0,18540.69,407.0,4475.862068965517,0.1428404468412943,10997.204100652376
2021,10,Maplebrook Acres,Gas,171.7,1934.35,407.0,6.132142857142857,11.26587070471753,15.066690066690066
2021,10,Maplecrest Springs,Electric,983.0,259.68,79.0,33.896551724137936,0.2641709053916582,429.0702749890878
2021,10,Maplecrest Springs,Water,174.284,2581.93,79.0,6.009793103448276,14.814498175391888,76.0733304233959
2021,10,Maplewood Acres,Electric,6794.0,911.3900000000001,408.0,211.399209486166,0.13414630556373272,518.135317368054
2021,10,Maplewood Acres,Gas,0.309,71.45,408.0,0.010655172413793103,231.22977346278319,0.026115618661257604
2021,10,Maplewood Acres,Water,97.4,2022.38,408.0,37.29333333333334,20.76365503080082,91.40522875816994
2021,10,Maplewood Towers,Electric,6160.0,703.71,162.0,212.41379310344828,0.11423863636363638,1311.1962537249894
2021,10,Maplewood Towers,Gas,88.8,1087.11,162.0,3.0620689655172413,12.24222972972973,18.901660280970624
2021,10,Meadowbrook Heights,Electric,81444.0,10852.470000000001,429.0,2808.4137931034484,0.13325069986739357,6546.419098143237
2021,10,Meadowbrook Heights,Gas,198.5,2324.25,429.0,6.403225806451613,11.709068010075567,14.92593428077299
2021,10,Meadowbrook Heights,Water,1106.0,4400.22,429.0,85.07692307692308,3.9784990958408684,198.3145060068137
2021,10,Meadowbrook Plaza,Electric,5526.0,922.08,344.0,182.2046718576196,0.16686210640608035,529.66474377215
2021,10,Meadowbrook Plaza,Gas,1.854,38.67,344.0,0.06621428571428571,20.857605177993527,0.19248338870431891
2021,10,Meadowbrook Plaza,Water,743.0,7091.34,344.0,46.00760479975066,9.544199192462989,133.7430372085775
2021,10,Meadowbrook Springs,Electric,84400.0,5649.72,225.0,2910.344827586207,0.06693981042654029,12934.865900383142
2021,10,Meadowbrook Springs,Water,715.5,5389.06,225.0,32.4125,7.531879804332635,144.05555555555554
2021,10,Meadowbrook Springs Apartments,Electric,10492.0,1365.85,430.0,349.73333333333335,0.1301801372474266,813.3333333333334
2021,10,Meadowbrook Springs Apartments,Water,1287.0169999999998,13891.46,430.0,50.571332355816224,10.793532641759978,117.6077496646889
2021,10,Meadowbrook Woods,Electric,5084.0,506.67,120.0,175.31034482758622,0.09965971675845792,1460.9195402298853
2021,10,Meadowbrook Woods,Gas,4.1,74.31,120.0,0.1413793103448276,18.12439024390244,1.1781609195402298
2021,10,Meadowbrook Woods,Water,242.3682,3360.46,120.0,15.880377634408601,13.865102765131729,132.33648028673835
2021,10,Meadowland Gardens,Electric,11562.0,1811.83,576.0,385.4,0.15670558726863865,669.0972222222222
2021,10,Meadowside Plaza,Electric,925.0,147.67,80.0,29.838709677419356,0.15964324324324322,372.98387096774195
2021,10,Meadowside Plaza,Gas,3.6,61.92,80.0,0.12413793103448276,17.2,1.5517241379310345
2021,10,Meadowside Plaza,Water,171.0,2286.11,80.0,11.03225806451613,13.36906432748538,137.90322580645164
2021,10,Mountain Crest Residences,Electric,2904.0,470.03999999999996,124.0,100.13793103448276,0.16185950413223138,807.5639599555062
2021,10,Mountain Crest Residences,Gas,2.5,37.11,124.0,0.08620689655172414,14.844,0.6952169076751947
2021,10,Mountain Springs Residences,Water,731.0,11632.73,368.0,56.23076923076923,15.91344733242134,152.80100334448161
2021,10,Mountain View Residences,Electric,5327.0,674.53,168.0,183.68965517241378,0.12662474188098366,1093.390804597701
2021,10,Mountain View Residences,Water,366.96,7586.8099999999995,168.0,26.21142857142857,20.674760191846524,156.0204081632653
2021,10,Mountain View Ridge,Electric,6947.0,957.72,312.0,219.29202586206895,0.1378609471714409,702.859057250221
2021,10,Mountain View Ridge,Gas,165.82999999999998,1330.0,312.0,5.718275862068966,8.020261713803293,18.327807250221042
2021,10,Mountain View Ridge,Water,1342.5,14026.039999999999,312.0,91.88364055299539,10.447702048417131,294.4988479262673
2021,10,Mountain View Springs,Electric,3553.0,461.36,392.0,122.51724137931035,0.12985083028426683,312.54398311048556
2021,10,Mountain View Springs,Gas,2.0,65.18,392.0,0.07142857142857142,32.59,0.18221574344023325
2021,10,Mountain View Villas,Electric,88800.0,11671.11,470.0,3062.0689655172414,0.13143141891891894,6515.040352164344
2021,10,Mountain View Villas,Gas,185.0,2090.6,470.0,6.379310344827586,11.30054054054054,13.573000733675714
2021,10,Mountain View Villas,Water,1002.3895,11096.02,470.0,60.75087878787878,11.069569264243091,129.2571889103804
2021,10,Oakmont Village,Electric,11121.0,1289.16,538.0,383.48275862068965,0.11592123010520637,712.7932316369696
2021,10,Oakmont Village,Water,2361.0,23700.21,538.0,152.32258064516128,10.038208386277,283.12747331814364
2021,10,Oakridge Terrace,Electric,7269.0,1510.45,459.0,250.6551724137931,0.2077933691016646,546.0897002479153
2021,10,Oakridge Terrace,Water,1528.0,10823.65,459.0,101.46666666666665,7.08354057591623,221.06027596223672
2021,10,Oakridge Terrace Apartments,Electric,10287.0,1232.93,668.0,331.8387096774194,0.11985321279284535,496.7645354452386
2021,10,Oakridge Terrace Apartments,Water,2694.0,36083.41,668.0,89.8,13.393990348923536,134.4311377245509
2021,10,Oakridge Village,Electric,12161.0,1209.95,250.0,419.3448275862069,0.09949428500945647,1677.3793103448277
2021,10,Oakridge Village,Gas,133.6,1655.9,250.0,4.513146551724137,12.394461077844312,18.05258620689655
2021,10,Oakridge Village,Water,541.4012,6683.709999999999,250.0,36.585803337041156,12.345207214169454,146.34321334816462
2021,10,Oakwood Springs,Electric,80400.0,10801.76,369.0,2772.4137931034484,0.1343502487562189,7513.3165124754705
2021,10,Oakwood Springs,Gas,162.9,1915.04,369.0,5.617241379310345,11.755923879680784,15.222876366694702
2021,10,Oakwood Springs Estates,Electric,14640.0,1314.91,96.0,457.5,0.0898162568306011,4765.625
2021,10,Oakwood Springs Estates,Gas,34.917,305.91,96.0,1.2470357142857142,8.761061946902656,12.989955357142856
2021,10,Oakwood Springs Estates,Water,385.0,3205.52,96.0,27.5,8.326025974025974,286.4583333333333
2021,10,Oakwood Village,Electric,73738.0,6532.16,522.0,2463.810344827586,0.08858607502237652,4719.9431893248775
2021,10,Oakwood Village,Gas,125.6,1510.15,522.0,4.051612903225807,12.023487261146498,7.761710542578174
2021,10,Oakwood Village,Water,229.0,1438.08,522.0,13.470588235294118,6.279825327510917,25.805724588686047
2021,10,Ocean Breeze Apartments,Electric,1892.0,295.3,111.0,65.24137931034483,0.15607822410147992,587.7601739670705
2021,10,Ocean Breeze Apartments,Gas,1.3,32.53,111.0,0.04482758620689655,25.023076923076925,0.403852127990059
2021,10,Ocean Breeze Views,Water,119.07600000000001,2355.43,65.0,7.536133426028921,19.78089623433773,115.9405142465988
2021,10,Oceancrest Towers,Electric,17520.0,1885.8300000000002,382.0,604.1379310344828,0.10763869863013699,1581.5129084672324
2021,10,Oceancrest Towers,Gas,193.3,2433.31,382.0,6.665517241379311,12.58825659596482,17.448998014081965
2021,10,Oceancrest Villas,Electric,6284.0,907.1800000000001,486.0,214.80459770114942,0.14436346276257161,441.9847689324062
2021,10,Oceancrest Villas,Water,960.4986,12697.47,486.0,65.878681182266,13.219665286341906,135.55284193881894
2021,10,Oceanfront Villages,Electric,28805.0,4065.0699999999997,440.0,993.2758620689656,0.14112376323554937,2257.4451410658307
2021,10,Oceanfront Villages,Water,1118.3348,14095.76,440.0,66.91221935483871,12.604239803679542,152.07322580645163
2021,10,Oceanside Towers,Electric,28640.0,3380.27,200.0,987.5862068965517,0.11802618715083799,4937.931034482759
2021,10,Oceanside Towers,Gas,341.7,3629.8900000000003,200.0,11.782758620689656,10.623031899326897,58.91379310344828
2021,10,Oceanview Towers,Electric,7998.0,1524.4099999999999,300.0,258.0,0.19059889972493121,860.0
2021,10,Oceanview Towers,Water,180.2805,7054.4,300.0,11.630999999999998,39.13013332002075,38.769999999999996
2021,10,Parklane Heights,Electric,19708.0,2088.11,391.0,635.741935483871,0.10595240511467426,1625.9384539229438
2021,10,Parklane Heights,Gas,17.304,239.21,391.0,0.5581935483870967,13.82397133610726,1.427604983087204
2021,10,Parklane Heights,Water,616.3948,6731.68,391.0,41.09298666666667,10.921052546192797,105.09715260017052
2021,10,Parklane Terrace,Electric,13324.0,1658.43,194.0,411.3492647058823,0.1244693785649955,2120.3570345664034
2021,10,Parklane Terrace,Gas,172.8,2440.54,194.0,5.958620689655173,14.12349537037037,30.7145396373978
2021,10,Parkside Heights,Electric,10131.0,1758.3,512.0,337.7,0.1735564110156944,659.5703125
2021,10,Parkside Manor,Electric,28440.0,2322.34,97.0,980.6896551724138,0.08165752461322082,10110.202630643442
2021,10,Parkside Park Apartments,Electric,4232.0,451.16,297.0,145.9310344827586,0.10660680529300567,491.3502844537327
2021,10,Parkside Park Apartments,Gas,5.4,96.17,297.0,0.16875,17.809259259259257,0.5681818181818182
2021,10,Parkside Ridge,Electric,13128.0,2171.11,504.0,452.6896551724138,0.1653801035953687,898.1937602627257
2021,10,Parkside Ridge,Water,855.0,13953.0,504.0,54.493333333333325,16.319298245614036,108.12169312169311
2021,10,Parkview Manor,Electric,9451.0,1257.0600000000002,90.0,315.03333333333336,0.1330081472860015,3500.370370370371
2021,10,Parkview Manor,Gas,91.464,764.44,90.0,3.1539310344827585,8.357823843260737,35.04367816091954
2021,10,Parkview Manor,Water,119.0,1185.6,90.0,8.5,9.963025210084032,94.44444444444444
2021,10,Pinebrook Gardens,Electric,36979.0,2673.73,95.0,1192.8709677419354,0.07230401038427216,12556.536502546687
2021,10,Pinebrook Gardens,Gas,288.0,1924.11,95.0,10.285714285714286,6.6809375,108.27067669172934
2021,10,Pinebrook Plaza,Electric,9596.0,1618.97,316.0,341.23152709359607,0.16871300541892456,1079.8466047265697
2021,10,Pinebrook Plaza,Gas,137.299,1988.19,316.0,4.5766333333333336,14.480731833443798,14.48301687763713
2021,10,Pinebrook Plaza,Water,793.6831,5699.57,316.0,53.341077216748765,7.1811658834615475,168.8008772681923
2021,10,Pinebrook Residences,Electric,26640.0,3120.34,253.0,918.6206896551724,0.11712987987987988,3630.9118168188634
2021,10,Pinebrook Residences,Gas,139.8,1699.93,253.0,4.820689655172414,12.159728183118741,19.05410930898187
2021,10,Pinebrook Residences,Water,1609.071,9856.53,253.0,49.72270491803278,6.125602910002107,196.53243050605843
2021,10,Pinecrest Plaza,Electric,7372.0,1457.49,343.0,263.2857142857143,0.1977061855670103,767.5968346522282
2021,10,Pinecrest Plaza,Gas,141.213,1406.3,343.0,4.555258064516129,9.958714849199437,13.28063575660679
2021,10,Pinecrest Plaza,Water,879.7,8364.55,343.0,257.2263620689655,9.508411958622256,749.9310847491706
2021,10,Pinehurst Park Apartments,Electric,5484.0,1040.32,356.0,176.90322580645162,0.18970094821298322,496.9191736136281
2021,10,Pinehurst Park Apartments,Water,785.69,11051.02,356.0,56.120714285714286,14.065369293232699,157.64245585874798
2021,10,Pinehurst Plaza,Electric,4925.0,1064.26,258.0,167.13227812323348,0.21609340101522842,647.7995276094321
2021,10,Pinehurst Plaza,Water,973.0,5895.73,258.0,69.5,6.059331963001028,269.37984496124034
2021,10,Pineview Lofts,Electric,14046.0,1259.15,644.0,484.3448275862069,0.08964473871564858,752.088241593489
2021,10,Pineview Lofts,Water,1307.0,18008.67,644.0,92.83990147783251,13.778630451415454,144.16133769849768
2021,10,Pineview Vista,Electric,15091.0,1446.23,504.0,520.3793103448276,0.09583394075939301,1032.4986316365625
2021,10,Pineview Vista,Water,1496.0,15086.36,504.0,102.48275862068965,10.08446524064171,203.33880678708263
2021,10,Redwood Grove Apartments,Electric,74100.0,10250.82,284.0,2555.1724137931033,0.13833765182186233,8997.085964060223
2021,10,Redwood Grove Apartments,Gas,174.1,1544.09,284.0,6.003448275862069,8.868983342906375,21.13890237979602
2021,10,Redwood Pines Apartments,Electric,11303.0,2172.64,312.0,389.7586206896552,0.1922179952225073,1249.2263483642794
2021,10,Redwood Pines Apartments,Gas,354.6,5083.9,312.0,12.227586206896552,14.336999435984206,39.19098143236074
2021,10,Redwood Pines Lofts,Electric,21096.0,2425.2200000000003,324.0,680.516129032258,0.11496113007205158,2100.358422939068
2021,10,Redwood Ridge Views,Electric,80600.0,8364.31,202.0,2779.310344827586,0.10377555831265509,13758.96210310686
2021,10,Redwood Ridge Views,Gas,117.31700000000001,1297.06,202.0,4.045413793103449,11.056027685672152,20.02680095595767
2021,10,Redwood Ridge Views,Water,511.1,5362.53,202.0,31.56969696969697,10.49213461162199,156.2856285628563
2021,10,Redwood Terrace Apartments,Electric,5508.0,921.46,280.0,177.67741935483872,0.16729484386347132,634.5622119815669
2021,10,Redwood Terrace Apartments,Water,472.5,4050.0,280.0,31.5,8.571428571428571,112.5
2021,10,Redwood Terrace Lofts,Electric,31732.0,4431.56,159.0,1094.2068965517242,0.13965586789360898,6881.804380828455
2021,10,Redwood Terrace Lofts,Gas,152.4,1976.78,159.0,5.255172413793104,12.970997375328084,33.05139882888745
2021,10,Redwood Terrace Lofts,Water,382.2546,4330.85,159.0,23.86059800824176,11.329752473874743,150.0666541398853
2021,10,Riverfront Gardens,Electric,8267.0,1125.74,135.0,275.56666666666666,0.1361727349703641,2041.2345679012346
2021,10,Riverfront Gardens,Gas,203.0,2126.15,135.0,7.0,10.473645320197045,51.851851851851855
2021,10,Riverfront Gardens,Water,1259.8,5855.259999999999,135.0,22.439999999999998,4.647769487220193,166.2222222222222
2021,10,Riverside Springs,Electric,14280.0,1876.35,308.0,492.4137931034483,0.1313970588235294,1598.7460815047023
2021,10,Riverside Springs,Gas,134.1,1411.9099999999999,308.0,4.6241379310344835,10.528784489187172,15.01343484102105
2021,10,Riverside Springs,Water,444.0,4676.99,308.0,26.90909090909091,10.53376126126126,87.3671782762692
2021,10,Riverwalk Estates,Electric,12191.0,1282.03,408.0,393.258064516129,0.10516200475760806,963.8678051865908
2021,10,Riverwalk Estates,Gas,6.7,45.61,408.0,0.2310344827586207,6.807462686567164,0.566260987153482
2021,10,Riverwalk Estates,Water,507.0,16496.89,408.0,52.03225806451613,32.53824457593688,127.53004427577483
2021,10,Riverwalk Retreat Apartments,Electric,4962.0,784.4499999999999,340.0,165.4,0.15809149536477227,486.47058823529414
2021,10,Riverwalk Retreat Apartments,Gas,0.927,72.74,340.0,0.03196551724137931,78.46817691477885,0.09401622718052738
2021,10,Riverwalk Retreat Apartments,Water,1209.4,7534.84,340.0,77.75462365591397,6.23022986604928,228.69006957621758
2021,10,Rosehill Plaza,Electric,14134.0,1931.21,532.0,471.1333333333333,0.136635771897552,885.5889724310777
2021,10,Rosehill Plaza,Water,162.0,8381.119999999999,532.0,39.333333333333336,51.7353086419753,73.93483709273184
2021,10,Rosewood Heights,Electric,7072.0,1005.72,433.0,243.17241379310346,0.14221153846153847,561.5991080672135
2021,10,Rosewood Manor,Electric,341256.0,32475.89,393.0,21022.26959247649,0.0951657699791359,53491.78013352796
2021,10,Rosewood Manor,Gas,348.5,2291.96,393.0,12.446428571428571,6.576642754662841,31.670301708469644
2021,10,Rosewood Meadows,Electric,13289.0,1510.8700000000001,597.0,429.18064516129033,0.11369328015652044,718.8955530339871
2021,10,Rosewood Meadows,Gas,5.768,205.66,597.0,0.22184615384615386,35.65533980582524,0.37160159773225104
2021,10,Rosewood Meadows,Water,667.24,10850.77,597.0,43.04774193548387,16.262169534200588,72.10677041119577
2021,10,Rosewood Villas,Electric,31193.0,3863.71,1068.0,1075.6206896551723,0.12386464911999487,1007.1354772052176
2021,10,Sandcastle Residences,Electric,80800.0,9203.67,417.0,2606.4516129032254,0.11390680693069306,6250.483484180396
2021,10,Sandcastle Residences,Gas,195.8,2279.58,417.0,6.751724137931035,11.642390194075587,16.191184983048043
2021,10,Sandcastle Residences,Water,429.0,2146.8,417.0,29.586206896551722,5.004195804195804,70.95013644257007
2021,10,Sandstone Residences,Electric,13730.0,2024.38,400.0,473.44827586206895,0.147442097596504,1183.6206896551723
2021,10,Sandstone Residences,Gas,184.679,1901.83,400.0,6.368241379310345,10.29803063694302,15.920603448275862
2021,10,Sandstone Residences,Water,484.0,6045.43,400.0,30.79310344827586,12.49055785123967,76.98275862068965
2021,10,Sandstone Vista,Electric,12906.0,1374.9,448.0,445.0344827586207,0.10653184565318458,993.3805418719212
2021,10,Sandstone Vista,Water,2469.0,6668.75,448.0,164.6,2.7009923045767517,367.4107142857143
2021,10,Sandy Beach Residences,Electric,5865.0,725.44,260.0,195.89655172413794,0.12368968456947997,753.448275862069
2021,10,Sandy Beach Residences,Water,478.0052,10473.529999999999,260.0,38.474803333333334,21.91091226622639,147.98001282051283
2021,10,Sandy Shores Cove,Electric,9696.0,1250.79,639.0,358.55500821018063,0.12900061881188118,561.1189486857287
2021,10,Sandy Shores Cove,Water,2165.7,20963.76,639.0,133.0032258064516,9.679900263194348,208.1427633903781
2021,10,Sandy Shores Villas,Electric,82800.0,7627.24,180.0,2618.181818181818,0.09211642512077295,14545.454545454544
2021,10,Sandy Shores Villas,Gas,249.9,2170.13,180.0,8.617241379310345,8.683993597438976,47.8735632183908
2021,10,Sandy Shores Villas,Water,256.0,2628.91,180.0,17.482758620689655,10.2691796875,97.1264367816092
2021,10,Sea Breeze Apartments,Electric,8317.0,1528.6200000000001,612.0,286.7931034482759,0.18379463748947938,468.6161821050259
2021,10,Sea Breeze Apartments,Gas,6.7,161.95,612.0,0.2310344827586207,24.171641791044774,0.3775073247689881
2021,10,Sea Breeze Apartments,Water,1268.0,8415.6,612.0,76.49454022988506,6.636908517350158,124.99107880700174
2021,10,Seaside Apartments,Electric,7278.0,789.34,448.0,250.9655172413793,0.1084556196757351,560.1908866995074
2021,10,Seaside Apartments,Water,1540.0,15441.6,448.0,71.29032258064517,10.027012987012988,159.13018433179724
2021,10,Seaside Manor,Electric,112200.0,11365.44,252.0,3868.9655172413795,0.10129625668449198,15353.037766830872
2021,10,Seaside Meadows,Electric,1543.0,218.25,114.0,53.20689655172414,0.1414452365521711,466.72716273442234
2021,10,Seaside Meadows,Gas,0.309,65.26,114.0,0.009967741935483871,211.19741100323625,0.08743633276740238
2021,10,Seaside Meadows,Water,250.9,5168.95,114.0,15.725996204933587,20.601634117178158,137.94733513099638
2021,10,Seaview Apartments,Electric,8945.0,1260.58,434.0,308.448275862069,0.14092565679150362,710.7103130462419
2021,10,Seaview Haven,Electric,13137.0,1607.38,314.0,427.13763440860214,0.12235518002588111,1360.310937607013
2021,10,Seaview Haven,Gas,227.9,2999.55,314.0,7.858620689655172,13.161693725318122,25.027454425653413
2021,10,Seaview Haven,Water,929.8263,10227.92,314.0,60.60653827956989,10.99981792298196,193.01445311964932
2021,10,Seaview Villas,Electric,8357.0,1234.27,257.0,288.1724137931035,0.14769295201627378,1121.2934388836711
2021,10,Seaview Villas,Gas,124.0,1306.2,257.0,4.275862068965517,10.533870967741937,16.637595599087614
2021,10,Seaview Villas,Water,1154.9921,12432.21,257.0,76.99947333333333,10.76389180497425,299.6088456549935
2021,10,Skylight Court,Electric,59100.0,7748.9,333.0,2037.9310344827586,0.1311150592216582,6119.91301646474
2021,10,Skylight Court,Gas,122.9,1294.15,333.0,4.2379310344827585,10.530105777054516,12.726519623071345
2021,10,Skylight Haven,Electric,21804.0,2194.95,456.0,751.4527252502781,0.10066730875068794,1647.9226430927151
2021,10,Skyline Court,Electric,110700.0,13720.22,301.0,3817.2413793103447,0.12394056007226738,12681.865047542673
2021,10,Skyline Court,Gas,197.4,1993.06,301.0,6.806896551724138,10.096555217831813,22.61427425821973
